dataset,target_key,target_family,target_label,unit,validation_design,repeat_count,mean_source_seen_fraction,mean_fallback_fraction,global_mean_mae,source_mean_mae,delta_mae_source_minus_global,relative_mae_change_percent,global_mean_rmse,source_mean_rmse,delta_rmse_source_minus_global,delta_macro_publication_mae,delta_publication_mean_mae
cell_viability,cell_viability,raw_outcome,Cell viability,%,leave_one_publication_out,1,0.0,1.0,13.687738220541974,13.687738220541974,0.0,0.0,17.22525447680576,17.22525447680576,0.0,0.0,0.0
cell_viability,cell_viability,raw_outcome,Cell viability,%,publication_grouped,5,0.0,1.0,13.682999964587172,13.682999964587172,0.0,0.0,17.20870998165301,17.20870998165301,0.0,0.0,0.0
cell_viability,cell_viability,raw_outcome,Cell viability,%,random_rowwise,5,0.9861842105263158,0.013815789473684208,13.511944313703287,9.267837514299881,-4.244106799403404,-31.40991305388011,17.026025654978504,13.43068553017061,-3.5953401248078953,-3.854697395446953,-8.413230220780317
filament_diameter,filament_diameter,raw_outcome,Filament diameter,µm,leave_one_publication_out,1,0.0,1.0,338.83109688192036,338.83109688192036,0.0,0.0,422.43939895211724,422.43939895211724,0.0,0.0,0.0
filament_diameter,filament_diameter,raw_outcome,Filament diameter,µm,publication_grouped,5,0.0,1.0,336.07961343071736,336.07961343071736,0.0,0.0,421.6233949594645,421.6233949594645,0.0,0.0,0.0
filament_diameter,filament_diameter,raw_outcome,Filament diameter,µm,random_rowwise,5,0.9573426573426573,0.04265734265734265,330.7949363247015,124.83538939086698,-205.9595469338345,-62.26022708290702,414.3310416409414,222.40898528894854,-191.92205635199284,-192.73408419557404,-271.69271376648965
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,leave_one_publication_out,1,0.0,1.0,0.7692280236902227,0.7692280236902227,0.0,0.0,1.0906461535525047,1.0906461535525047,0.0,0.0,0.0
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,publication_grouped,5,0.0,1.0,0.7718364381600196,0.7718364381600196,0.0,0.0,1.0949578667295594,1.0949578667295594,0.0,0.0,0.0
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,random_rowwise,5,0.9573426573426573,0.04265734265734265,0.7476317170174551,0.2954104266093458,-0.4522212904081093,-60.48750148836086,1.0675841114934914,0.5290552921932803,-0.5385288193002112,-0.40292799557489295,-0.5711763960638467
